NO,Sentence,ID,book_name
10043,رضوانین آروادی نیسه دوروب گلدی باغا، همین چؤککلیکده‌کی بئلی گؤتوروب گلمک ایسته‌ییردی کی، بیردن یئر آلتیندان سس گلدی:,m5,book3
10057,– آرواد، من گئدیرم چؤککلیگی قازام، گؤرم یئرین آلتیندا نه وار.,m5,book3
10071,رضوان ایسته‌دی دئیه کی، قاتیق آغدی، بیردن درویشین شرطی یادینا دوشوب دئدی:,m5,book3
10085,– عیبی یوخدو، گؤزله‌ییم گؤروم بو ایشین آخیری نئجه اولاجاق.,m5,book3
10099,قولتوغوندان بیر شوشه قاب چیخاردیب تاوانین یاغینی تؤکوب قابا، تاوادا اولان اتی سپله‌دی توز-تورپاغین اوسته.,m5,book3
10113,پادشاه بورادا قالسین، سنه خبر وئریم وزیردن.,m5,book3
10127,یوخو گؤروردوم، منی یوخودان یاریمچیق آییلتدین، قویمادین یوخومو تامام گؤروم.,m5,book3
10141,نیسه راضی اولوب کبی‌نینی کسدیردی.,m5,book3
10155,بو اوغلان یاری انسان، یاری جئیراندی.,m5,book3
10169,سنه خبر وئریم کیمدن، زرغووا خانیمدان.,m5,book3
10183,ائله کی، پادشاه راضی اولدو، گئدیب گیررسن زرغووا خانیمین یانینا.,m5,book3
10197,بیر سحر زرغووا خانیم تئزدن دوروب جئیرانا دئدی:,m5,book3
10211,صاباحیسی گون جئیران دوروب، گلیب آناسینا دئدی:,m5,book3
10225,– رمّال، بیر رم آت گؤرک، منیم قیزیم زرغووانی کیم گؤتوروب آپاریب.,m5,book3
10239,دوشوب اوزوقویلو آغلاماقدا اولسون، آناسی نیسه خبر آلدی:,m5,book3
10253,توتوب جیغیری بینا ائله‌دی یول گئتمه‌یه.,m5,book3
10267,– اوغول، نئچه ایلدی کی، سنین یولونو گؤزله‌ییرم.,m5,book3
10281,سنه خبر وئریم کیمدن، روم پادشاهی‌نین اوغلو احمدله زرغووا خانیمدان.,m5,book3
10295,گیریب قالاچانین قاپیسیندان ایچری، گؤردو کی، زرغووا خانیم زنجیرده‌دی.,m5,book3
10309,جئیران اود توتوب یانان واختدا سس گلدی:,m5,book3
10323,گؤردو کی، بورا بیر درین قویودو.,m5,book3
10337,آلیب زرغووانی، باسیب آتین ترکینه، بینا قویدو گئتمه‌یه.,m5,book3
10351,زرغووا باخیب گؤردو کی، بونون الیندن قورتارا بیلمه‌یه‌جک.,m5,book3
10365,جئیران مینیب آتینا گلدی پادشاهین عمارتی‌نین قاباغینا، بیر کاغیذ یازیب گؤندردی روم پادشاهینا.,m5,book3
10379,پادشاه قیزی زرغووا خانیمی جئیرانا وئرمک ایسته‌مه‌ییب وزیری چاغیریب دئدی:,m5,book3
10393,جئیران بوش النن گلن-گلن قوشونو بوغازلاییب آتیردی.,m5,book3
10407,اونا گؤره ده دار دونیادا اؤزلریندن سونرا بیر ورثه‌‌‌ قویوب گئتمک اوچون گونده بیر آرواد آلیردیلار.,m5,book3
10421,بس بو آلما گؤره‌سن هارادان دوشوب ؟,m5,book3
10435,حکیم، درمان هئچ بیر شئی علاج ائله‌مه‌دی.,m5,book3
10449,دئ بیر گون، ایکی گون، بیر آی، ایکی آی، بیر ایل، ایکی ایل ابراهیم گونو-گوندن تیجارتینه رونق وئریب بؤیوک بیر تاجیر اولدو.,m5,book3
10463,دئ عمی قارداش‌اوغلو اولدولار قول-بویون.,m5,book3
10477,شهرده چوخ-چوخ گؤزل-گؤزل قیزلار وار.,m5,book3
10491,– بالا، من سنی قصداً امتحانا چکمک ایسته‌ییردیم.,m5,book3
10505,آی باتمیشدی، آمّا ابراهیم باخیب گؤردو کی، اده، بو هارا گئدیرسه، اورا ایشیقلانیر.,m5,book3
10519,ائله کی، بو ایشدن فاریق اولدو، الینی-آیاغینی بولاقدا یویوب اوز قویدو عمیسی قیزی‌نین کجاو‌سینه.,m5,book3
10533,ال آتیب تئز قیلینجی یئردن گؤتوردو، بیر دنه چالدی اونون بوینونا، باشی‌نین اوچو ده دوشدو یئره.,m5,book3
10547,قوش اوچدو، او قاچدی، قوش اوچدو، او قاچدی.,m5,book3
10561,قیز باشلادی فیکیر ائله‌مه‌یه کی، ائیهانا، بو آداملار بیلسه کی، ابراهیم یوخدو، من بوردا تکم، گؤره‌سن باشیما نه گلر ؟,m5,book3
10575,غرض، گونه بیر منزیل، طی-منازیل، گلیب چاتدیلار ابراهیمگیلین شهرینه.,m5,book3
10589,ابراهیمین آناسی بیر درین فیکره گئتدی، بیر بارماغینی قویوب آلنینا دئدی:,m5,book3
10603,قیز ایستمیردی کی، ایشی آچیب ابراهیمین آناسینا دئسین، چونکی فیکیرلشیردی کی، دئسم، آرواد دؤزه بیلمز، باشینا بیر ایش زاد گلر، مال-دؤولت ده اورتالیقدا داغیلیب باتار.,m5,book3
10617,تئز بیر دنه میندر گؤتوروب آتدی داخمانین یوخاری باشینا.,m5,book3
10631,بوتون الینه کئچن آداملاری دا او تییانین ایچینده قاینادیر.,m5,book3
10645,اؤزو ده چوخ حلیم طبیعتلی اولدوغونا گؤره، چوخ چکمه‌دی بوتون تاجیرلرین موشتریسینی چکدی اؤزونه طرف.,m5,book3
10659,توتدو اونون یاخاسیندان کی، قیزیمی وئره‌جیم سنه.,m5,book3
10673,– بو نه هوققادی کی، سن چیخاردیرسان ؟,m5,book3
10687,سن ده گرک بو سیرّی هئچ کسه آچمایاسان.,m5,book3
10701,بیر آز دا گئدندن سونرا گؤردو دئیه‌سن ایندی بیر آز هاوا دوزه‌لیر، دی بیر آز دا، بیر ده، هه، هه.,m5,book3
10715,بونو بوردا ووردو، اونو اوردا ووردو، بیر ده گؤردو کی، بیر اژداها ائله هاندا هاندادی کی، اونو چکسین کامینا.,m5,book3
10729,یا بودو کی، سنی بو ساعت بورادان سالاجاغام یئره، یا دا بودو کی، من گؤرورم سن ایگید اوغلانسان، منیم بیر دردیم وار، گرک اونا چاره ائله‌یه‌سن.,m5,book3
10743,بونو دئییب قانادین ووروب قالخدی یئنه هاوایا.,m5,book3
10757,عمیم باخدی کی، اگر قیزی منه وئرسه، دؤولت اونون الیندن چیخاجاق.,m5,book3
10771,اورا عمیم قیزی، بورا عمیم قیزی، عمیم قیزی بیر پارچا ات اولدو اوچدو گؤیه.,m5,book3
10785,او دا تای مئهرین سالیب اونلارا.,m5,book3
10799,– گز، دولان، آختار، هانسی قیزی ایسته‌سن آلیم سنین اوچون.,m5,book3
10813,دوغرودان دا مین عمیم قیزینا ديَر.,m5,book3
10827,– یا بونون سببینی دئ، یا دا کی، سنی بو ساعت دوغرایاجاغام.,m5,book3
10841,گؤردو هامان پادشاهین قیزی بورادا ساچلاریندان آسیلیب، آمّا آیاغی‌نین آلتیندا بیر قیزیل جام وار، ساغ آیاغی‌نین دابانیندان بیر ایینه بویدا دئشیبلر، قان جیککه-جیککه دوشور بو قیزیل جامین ایچینه.,m5,book3
10855,او سنی آلدادیر، بو ساعت سنی اؤلدوره‌جک.,m5,book3
10869,من ده اورادا ایدیم، آش یئدیم، نه الیم باتدی، نه آغزیم داددی، نه ده قارنیما بیر شئی گئتدی.,m5,book3
10883,ملک خانیمین کئیفینه گزمک دوشنده، قارا وزیرین اوچ اوتاغی واردی، بو اوتاقلارین آچارینی قیزینا وئرردی، ملک خانیم بو اوچ اوتاغی گزیب دولاناردی.,m5,book3
10897,اگر چکدیرمیشمسه، منیم شکلیم موجروده نئیله‌ییر ؟,m5,book3
10911,ملک خانیم ایکی آیاغینی دیرییب یئره، دئدی:,m5,book3
10925,قول شکلی گؤرن کیمی اؤزوندن گئدیب یئره اوزاندی.,m5,book3
10939,آمّا نه قیز اره گئتمک ایسته‌ییردی، نه ده قیزین آتاسی چین پادشاهی صنوبر قیزینی بیر آداما وئریردی.,m5,book3
10953,صنوبر خانیم منی آلیب اوتورتدو دیزی‌نین اوسته.,m5,book3
10967,بیر گون صنوبر خانیم منه دئدی:,m5,book3
10981,سحر قارا وزیر منی چاغیرتدیریب دئدی:,m5,book3
10995,قارا وزیر ائشیتدی کی، صنوبر یوخدو.,m5,book3
11014,ال وئرمه‌دیم دئیه منی بو کؤکه قویدو.,m5,book4
11028,– باجی، جان باجی، بییلیرسن نه وار ؟,m5,book4
11042,دئو آخشام چؤلدن گلدی قیزی دوشوردو.,m5,book4
11056,او قوش دا دؤولت قوشودور، هر کیمین باشینا قونسا، اونو پادشاه تیکه‌جکلر.,m5,book4
11070,گلیب شهری داغیتماسین دئیه شهرین دروازا قاپیلارینی آخشامدان باغلاییب جماعت ایچری دولوردو.,m5,book4
11084,صاباح تئزدن بیر اودونچو کیشی وار ایدی، بالتاسینی گؤتوروب مئشه‌یه گئتدی، اودون ائله‌ییب قاییداندا گؤردو:,m5,book4
11098,گونلرین بیر گونو بو شهره بیر تاجیر گلمیشدی.,m5,book4
11112,تاجیر نرگیزی ده گؤتوردو گلدی شهره.,m5,book4
11126,دئیینن سنین غمینی چکدیگین نرگیز گولو گلیب.,m5,book4
11140,آتالاری ائله‌دیگی ظولمه پئشمان اولدو.,m5,book4
11154,– سول گؤزووو وئر، چیخاردیم قویوم سول جیبیوه، بیر آز چؤرک وئریم سنه، یئ.,m5,book4
11168,شیر، پلنگ، قورت، تولکو گلیب چیخدیلار بو خارابالیغا.,m5,book4
11182,سیچان هر گون قیزیللاری گونه سریب اوتورور یانیندا.,m5,book4
11196,– بیز کی ترپندیک، بوردان آیاغیمیزین آلتیننان بیر للک دوشه‌جک.,m5,book4
11210,مرد چوخ دئدی، چوبان آز ائشیتدی.,m5,book4
11224,– اگر قیزیمی ساغالتسان، قیزیمی وئر‌جیم سنه.,m5,book4
11238,نامرد باخیب گؤردو کی، مرد ساغالیب.,m5,book4
11252,نامردی جهنّمه واصیل ائله‌دیلر.,m5,book4
11266,– آنا، سننن من بیریک، بس بو آیی نئجه شئیدی ؟,m5,book4
11280,آناسی دا اوغلونا اؤیود وئریردی، داننیییردی.,m5,book4
11294,بیر قیلینج چکدی، دئوی ایکی پارچا ائله‌دی، سالدی یئره.,m5,book4
11308,– اوردا یئددیباش دئوین بوسدانناری وار، گئدر اورا.,m5,book4
11322,بلی، بئش گونبئله، اون گون بئله.,m5,book4
11336,بو ساعت گل‌ها‌گل واختلاریدی.,m5,book4
11350,– بالا، باخیرام کی سن بیر پهلیوانسان، بیر بئله‌ده دئوی گئدیب قیریرسان.,m5,book4
11364,بو قاییداننان سورا بو قیزلار دئدی:,m5,book4
11378,آمّا بیر آز گؤی اولار.,m5,book4
11392,سورا دا بو دئودن اولان اوشاغی دا اؤلدوردو.,m5,book4
11406,بونلارین هر بیرینه بیر پیچاق سانجیب، بیر خونچایا قویوپ و پادیشاها گؤندریر.,m5,book4
11420,هاواخت منی تاپماق ایسته‌سن، آیاغینا دمیر بیر چاریق گئییب، الینه ده بیر دمیر عصا آلاسان.,m5,book4
11434,قیز جواب وئریر کی، فیلان قیزیل تاختین آلتیندادیر.,m5,book4
11448,خلوت اوزویونو اوغلانین آفتافاسی‌نین ایچینه سالیر.,m5,book4
11462,بونو گؤرنده قیز قاطیرلارین جیلوووندان دوتوب ائوه قاییدیر.,m5,book4
11476,پادشاه اؤلندن سورا اوغلانلاری آتالارینی باسدیریب ماتم قوردولار.,m5,book4
11490,اوچ قیزیمین هر بیریسینی درویشین بیرینه وئررسینیز.,m5,book4
11504,گلیب خنده‌یه یئتیشنده آتا بیر قامچی ووروب، بیر اوزنگی گؤستردیکده خندگی کئچیر و آتی سورور قیزین بیری‌نین قولوندان توتوب قالدیریب ترکینه قویوب، گلدیگی یول ایلن قاییدیر.,m5,book4
11518,من ده گونده دوشمنلریمیزدن آلدیغیم آتلارین بیرینی مینیب گئدیب قیزلاری گتیردیم.,m5,book4
11532,اوندان سورا قیزی گتیریب، ویلایتلرینه قاییدیر.,m5,book4
11546,بیر آز کئچندن سورا قیز گئدیب آتین بیر آیاغینی یئییر.,m5,book4
11560,بو حالدا بونلارین یانینا بیر تولکو گلیر.,m5,book4
11574,جالوادار اولاقلاری اوغلانا وئریر، اوغلان دا اولاقلاری گتیریب سلامات ائولرینه قاییدیر.,m5,book4
11588,اوردا اووچولوق ائله‌ییب دولانماغا باشلادیلار.,m5,book4
11602,ناردان­خاتونون الینده بؤیوتدویو بیر ایتی وار ایدی.,m5,book4
11616,ناردان­خاتون یول آذوقه گؤتوروب قاراجا-بؤجوکنن یولا دوشدو.,m5,book4
11630,ناردان­خاتون احوالاتی باشدان-باشا اونا سؤیله‌دی.,m5,book4
11644,ایندی من اوندان باش بیرلیک ائله‌مه‌دیگیمنن منه بئله ظولمو ائله‌ییب.,m5,book4
11658,دئو قیزی اؤلموش بیلیب قاییدیب گئتدی.,m5,book4
11672,ناردان­خاتون دینمز-سؤیله‌مز آه چکیب یولا دوشدو.,m5,book4
11686,یئددی قارداشلار بو سؤزو ائشیدنده اونون یانینا گلدیلر.,m5,book4
11700,من خالجا توخویایدیم، او خالچادا پادشاهین بوتون قوشونو یئرلشه ایدی.,m5,book4
11714,– آرواد، قیزیمیز وار، بو دا اوغول.,m5,book4
11728,– من ائوده ایدیم، بیر قوجا قاری گلدی دئدی کی، عمارتینیز گؤزلدیر، آمّا حئییف کی، بیر گولو اسکیکدیر.,m5,book4
11742,قارداشی صاباح ایچری گلدی، باجیسی‌نین قوجاقلادی.,m5,book4
11756,یئریندن دوروب صاباحا بیر چوبوق چکدی.,m5,book4
11770,پادشاه بو سؤزدن خوشلانیب بؤیوک بیر قوناقلیق ائله‌دی.,m5,book4
11784,– ای پادشاه، ائشیت و آگاه اول!,m5,book4
11798,بو خبری ائشیتدیکده پادیشاه اوغلانلارینی حوضورونا ایسته‌ییب، اونلارا ائولنمه‌لرینی تأکید ائدیر.,m5,book4
11812,گئجه‌نین بیر واختی آت کیشنه‌ییب بونلارا هوجوم ائتدی.,m5,book4
11826,بیر مدت گئتدیکدن سورا بؤیوک بیر کاروانا چاتدیلار.,m5,book4
11840,گلیب گؤرور کی، کئشیکچیلرین دوققوزو یاتمیش، بیر نفری کئشیک چکیر.,m5,book4
11854,خلاصه‌‌‌، موختار قارداشلاری‌نین یانینا قاییدیب، سحر اولان کیمی پادیشاهین حوضوروندا حاضیر اولوب قیزلاری ایسته‌ییرلر.,m5,book4
11868,اوچونجو اوتاقدا بیر قاری گؤررسن، اونو دا اؤلدور و اوتوردوغو دؤشه‌یین آلتیندا بیر اوزوک وار، اونو آلیب منه گتیررسن.,m5,book4
11882,موختار اونو آتاسی‌نین ویلایتینه آپارماغی امر ائدیر.,m5,book4
11896,برخوردار بیر گون آخشام طرفی دریایا تور آتدی.,m5,book4
11910,برخوردار آتدان دوشوب داشی گؤتوردو، گئنه یولا دوشدولر.,m5,book4
11924,ائل منی قینار، تدبیر تؤکمک لازیمدیر.,m5,book4
11938,ایندی من سنینم، سن ده منیم.,m5,book4
11952,– گؤز‌له‌مک لازیمدیر، بونو هوشا آپاران بیر گون گلر.,m5,book4
11966,هر کیمده سلیمان پیغمبرین اوزویو اولسا، او گئدیب اوزویو سویا سالسا، منیم جانیمی اله گتیره بیلر.,m5,book4
11980,برخوردار قیز دیین کیمی ائله‌ییب، گتیردی سودو پادشاها وئردی.,m5,book4
11994,پادشاهین خاطیری ایسته‌دی کی، قیزلارینا قوناق گئتسین.,m5,book4
12008,درویشین اولدوغوندان نه تاپدیلار یئدیلر، ایچدیلر.,m5,book4
12022,– پادشاهین قیزینی وئریبلر منه، او دا بیر تومن وئریب کی، گئت بازاردان شئی-مئی آل.,m5,book4
12036,بونلار دولچانی ایپه باغلاییب قویویا سالدیلار، ایپ بوش چیخیر، دئییرلر کی:,m5,book4
12050,قاپی آچیلدی، ایچری بیر اوغلان گیردی کی، الله-تعالی اونو خوش گونده، خوش ساعتدا یارادیب.,m5,book4
12064,اوستا دمیرچی بیر ماشا چکیب وئردی بونا.,m5,book4
12078,جوتچو اؤزون ائوینه ساری وئردی کی، گئتسین چؤرگی گتیرسین.,m5,book4
12092,گتیر پالتارینین بیر دسدین سویون وئر منه.,m5,book4
12106,بو بوردا قالسین، سیزه کیمنن خبر وئریم بو قیزین آتاسیننان.,m5,book4
12120,باشلادی اؤزونه بیر زینیت ووردو کی، هئچ اولمایان کیمی.,m5,book4
12134,خورد-خؤرگی ده منیم ائویمنن گئدردی.,m5,book4
12148,گلدیم آتی میندیم، گئتدیم او عیماراتا چیخدیم.,m5,book4
12162,دئدیم کی، اوتور بو ساعت چؤرک گتیریم.,m5,book4
12176,– آتئی مِهریبان، گؤر اؤز قیزینام­می ؟,m5,book4
12190,– گونده نه قدر یاماق یامییام، بیر عباسی نفعیم اولار.,m5,book4
12204,بو دفعه‌‌ محمّد گؤردو هئچ قاپییا دا چیخمادی.,m5,book4
12218,– آی آرواد، دا نییه آتیردین، قویئیدین باری یئیردیم داینا.,m5,book4
12232,گلدیلر بو محمّد یاتان چشمه‌نین یانیندا چادیرگاهلارین قوروب اوتوردولار.,m5,book4
12246,شهرده ائشیدن محمّد سؤودگرین گؤروشونه گلدیلر.,m5,book4
12260,محمّد بونلارین هر‌سینه گئنه بیر کیسه قیزیل وئردی.,m5,book4
12274,سحر قیز محمّده بیر نئجه لعل وئردی دئدی:,m5,book4
12288,زنجیری ائشه-ائشه گئتدی گؤردو بیر داشا باغلیدی.,m5,book4
12302,محمّد جوتچونو چاغیریب بیر نئچه لعلدن، جواهیراتدان جوتچویه وئردی.,m5,book4
12316,– آی پادشاه، هئچ من سنین کورکنیوی قوناق چاغیرمامیشام.,m5,book4
12330,ایندی گؤرورم کی، او اوزوکدن بیری ده سنین بارماغیندا وار.,m5,book4
12344,ایندی گل سن پادشاهلیق ائله، من ده اولوم سنین وزیرین.,m5,book4
12358,بو دمده پادشاهین خزینه‌سین یاردیلار.,m5,book4
12372,– والله، ائله باجایا چیخان کیمی، دئدی کی، آرواد، قیرخلارین ایکیسی گلدی ها.,m5,book4
12386,ائله باجایا چیخمیشدیلار کی، او ساعت کیشی دوردو قارپیزین قیرخیجیسینی گتیردی دئدی:,m5,book4
12400,ائله بو اوزویو چکیجینن ووردو کی، قاشی چیخارتسین.,m5,book4
12414,– بو داغین دالیننان بئله گئدین تاپاجاقسینیز.,m5,book4
12428,دا بیر تیسباغادان، قورباغادان تاپمیردین دئیه‌سن.,m5,book4
12442,– آی باشینا دولانیم، بوراخما منی، آمان-داد خانپری‌نین الینن.,m5,book4
12456,ایلان او ساعت آچیلیب دوشدو یئره.,m5,book4
12470,– آی آمان، داد خانپری‌نین الینن.,m5,book4
12484,آخیردا پادشاهین آجیغی توتوب بونو زیندانا سالیر.,m5,book4
12498,اوغلان علاجسیز باشینا گلن قضانی قیزا ناغیل ائدیر.,m5,book4
12512,سورا پادشاه دایرنین نَیه ایشاره اولدوغونو سورور.,m5,book4
12526,اوغلان ایسه، قیزینی منه وئر، سؤیله‌ییم، – دیینده پادشاه راضی اولور.,m5,book4
12540,بیر نئچه آیدان سورا قونشو پادشاه شاها کاغیذ یازیب توقع ائدیر کی، کورکنینی اونا قوناق گؤندرسین.,m5,book4
12554,بو حالدا پادشاه قاپیدان داخیل اولدو، اوغلان ایستیییر کی، آیاغا دورسون پادشاه باشینان قویمور.,m5,book4
12568,– گئت، آنجاق قارداشلارینا بو باره‌ده هئچ بیر سؤز دئمه!,m5,book4
12582,فیکیرلشدیلر کی، ایندی کی بیز اونون سؤزونو رد ائله‌میشیک، بیزه بوندان سورا پیس نظرنن باخاجاق.,m5,book4
12596,– من آج دئییلم، سیز اؤزونوز نئجه کی کئفینیزدی یئیین، منی باغیشلایین!,m5,book4
12610,– یاخشیسی بودو، چاغیریم بیر آشبازدان، شرابچیدان سوروشوم، سورا.,m5,book4
12624,– مئی‌خانادان، قیبله‌ی-عالم ساغ اولسون!,m5,book4
12638,منه دئییبلر کی، من پادشاه اوغلو دئییلم، آشباز اوغلویام.,m5,book4
12652,اوغلانلارین دئدیکلری‌نین هامیسی دوغرو اولموشدو.,m5,book4
12666,– شاه ساغ اولسون، دوزدو، منیم دئدیگیم یاخشی سؤز دئییل.,m5,book4
12680,آتالاری‌نین سؤزو اونلارین دا یادلارینا دوشدو.,m5,book4
12694,ایندییه کیمی بیر چوخ پهلوانلار، بیر چوخ شاهزاده‌لر گلیب بو قیزی ایسته‌ییبلر.,m5,book4
12708,بلکه هئچ قیزین خوشونا گلمه‌یه‌جکسن.,m5,book4
12722,ائله آز قالیردی کی، قوجاقلاییب او گولاب سوزولن دوداقلاردان دویونجا اؤزونو سیراب ائله‌سین، بیردن آتاسی‌نین سؤزو یادینا دوشدو:,m5,book4
12736,ایندی یاواش-یاواش اوغلان باشلامیشدی گزمیه.,m5,book4
12750,بو دا بوردا اؤز کئیفینده اولسون، بیز گؤرک کیچیک اوغلان نه اولدو.,m5,book4
12764,او اولوب بیر چپل سِحرکون.,m5,book4
12778,قیزلارین اؤیرتدیگی کیمی اتین بیر پارچاسین آسلانا، او بیرینی قاپلانا آتدی، آیاق قویدو پیللکانا.,m5,book4
12792,اوغلان گئتدی بازارا، بیر دنه زبرجد آلیب قویدو بونون یانینا، قایتاردی دالا.,m5,book4
12806,– من ایکینجی دفعه‌‌ بیر آلماس گؤندریب دئدیم کی، من آلماس کیمی برکم، سن منیم آرزولاریمی یئرینه یئتیره بیلمزسن.,m5,book4
12820,باغین ایچینده پادشاه دونیانین هر طرفیندن جوربه‌جور آغاجلار گتیردیب، اکدیرمیشدی غرض، نه دئییم، باغدا جان درمانی دئسیدین واریدی.,m5,book4
12834,– پادشاه ساغ اولسون، بوردا نه وار کی، سنی فیکره سالیر ؟,m5,book4
12848,ائو یییه‌سی قوجا، گون کئچیرمیش، دونیانین ایستی-سویوغون گؤروب، آجی-شیری‌نین دادمیش بیر آدامدی.,m5,book4
12862,دالدان چوخلو سسلر گله‌جک کی، نباده دؤنوب دالا باخاسان، باخسان داش اولارسان.,m5,book4
12876,آغاجین آلتیندان بیر چشمه چیخیب آب زمزم سویو کیمی آخیردی.,m5,book4
12890,گلدی همن اوچ یولون آیریجینا یئتیشدی.,m5,book4
12904,– قارداش، سن قال بوردا، من گئدیم بؤیوک قارداشیمیزین دالینجان.,m5,book4
12918,– سنن گو‌له­شمک ایسته‌ییرم.,m5,book4
12932,گونه بیر منزیل گلیب چاتدیلار اوچ یولون آیریجینا، گؤردولر اورتانجیل قارداش اوردا بونلارین یولونو گؤزله‌ییر.,m5,book4
12946,بول بولقئییس خانیم اوچون مخصوصی بیر اوتاق آییردیلار، یاشاماغا باشلادیلار.,m5,book4
12960,غرض، اوغلانی قویودان چیخارتدیلار، احوال-پورسانلیق ائله‌دیلر، او دا آچیب بوتون باشینا گلنلری دانیشدی، سورا اونلارا راضیلیق ائله‌ییب سلیمان عرب آتین اوستونه سووار اولدو، اوز قویدو اؤز شهرلرینه.,m5,book4
12974,بول بولقئییس خانیم گؤردو کی، ایشی زورلا باشلادیلار، اؤز اورگینده دئدی:,m5,book4
12988,ائله سؤز آغزیندان قورتارمامیشدی کی، آت ایکی اللری اوستونده قالخدی گؤیه، اوجادان بیر کیشنه‌دی، ائله گؤتورولدو کی، ائله بیل اوخ یاییندان چیخیب، بیر گؤز قیرپیمیندا گؤزدن ایتدی.,m5,book4
13002,او یقین ائله‌میشدی کی، اوغلان بورادادی.,m5,book4
13016,بونون دیبی ائله‌دی تا نتهر، آرمودلار بوتون سارالیب ديَیب تؤکولوب دیبینه.,m5,book4
13030,بو عباسینی گؤتوردو، گئتدی پادشاهین ائلچی داشی‌نین اوسته اوتوردو.,m5,book4
13044,تولکو چاناغی گؤتوردو گلدی بیر ساعتا کیمی ساخلادی قاییتدی قیزیلی قویدو چاناغین بیر یئرینه، گتیردی وئردی پادشاها.,m5,book4
13058,– قارداش، پادشاهین قیزین آلدیم سنه، دور گئدک.,m5,book4
13072,– آی تولکو، سنین بو قارداشین نه چوخ اویانا-بویانا باخیر ؟,m5,book4
13086,– قوشونو گؤرورسنمی پادشاهین اوغلو آزاررییبدی اونا درمان دئو اتی دئییرلر.,m5,book4
13100,بو حینده آرمود بو گلدی، گؤردو قیز تولکونون باشین سیغاللاییر آغلاییر.,m5,book4
13114,گؤیدن اوچ آلما دوشدو بیری منیم، بیری اؤزومون، بیری ده ناغیل دئیه‌نین.,m5,book4
13128,باشلادی یاواش-یاواش چوبانا دوغرو گلمه‌یه.,m5,book4
13142,جیک-جیک خانیم دا آیاغیندا قویون اوچوردو، گؤردو کی، بیر دسته آتلی یول ایله گئدیر.,m5,book4
13156,چؤرک وئردیم، قویون آلدیم، سازیم دینقیر، دینقیر، دینقیر.,m5,book4
13170,اوچو ده یاواش-یاواش گلدیلر چیخدیلار بیر دَ‌ییرمانا.,m5,book4
13184,گؤردو قاپی‌نین آغزیندا الی چوماخلی بیر آدام دوروب.,m5,book4
13198,– آی باشینا دؤنوم، گونده بو بییان قازیماق ایلن ایکیجه شاهی قازانیرام.,m5,book4
13212,بیر قیزیل ایلان گلر، سودو ایچر، قابا لعل سالار گئدر، سن لعلی گتیر، آنان قویسون صاندیغا ساخلاسین.,m5,book4
13226,– منیم نه گوناهیم وار کی، ووروب کول ائله‌ییرسن.,m5,book4
13240,– آ جیرتدان، سن نییه اودون توپلاماییرسان ؟,m5,book4
13254,اوشاقلار ایشیق گلن طرفه گئدیب بیر دئوین ائوینه چیخیرلار.,m5,book4
13268,بو طرفدن دئو خلبیری نه قدر سویا سالیب قادیریرسا، گؤرور خلبیرده سو قالمادی.,m5,book4
13282,داروازایا یئتیشنده بیردن ایتله‌ییب کیشینی کوچه‌یه سالیب باغلاییر.,m5,book4
13296,هاخنزری گؤز-گؤز ائله‌ییب داش توللاییب خورجوندان بیر اوووج اون گؤتوروب الینده برک سیخدیقدان سورا، اونو دئوین قاباغینا تؤکور.,m5,book4
13310,هاخنزر ایگنه‌نی چیخاردیب گنه خورجونا قویدو.,m5,book4
13324,ایکی گوندن سورا اودون گتیرمک نؤوبتی هاخنزره دوشور.,m5,book4
13338,بونو ائشیدن دئولر داها دا آرتیق قورخدولار و اؤز آرالاریندا قرار قویدولار کی، گئجه اونون اوستونه قاینار سو تؤکسونلر.,m5,book4
13352,بوردان ییغیشدیلار، یاواش-یاواش گئتمه‌یین بیناسینی قویدولار.,m5,book4
13366,– آلتی یوز عباسی قازانمیشام، من گئدیرم.,m5,book4
13380,واله بیر ایسته‌دی کرپیجی یئرینه قویسون، هئچ بیلینمه‌سین، گؤردو بو کرپیجین آلتیندا بیر کوپ وار.,m5,book4
13394,بوردا نه یئمیسن، نه اذيّت چکمیشم، هامیسی حالال خوشون اولسون.,m5,book4
13408,پادشاه اوتورموشدو سکیده آیاغین-آیاغی‌نین اوسدن آشیرمیشدی.,m5,book4
13422,گئتدی بیر نئچه یالانچی شاهات گتیردی.,m5,book4
13436,کئچل یانیننان ایکی کئچل چاغیرتدیردی دئدی:,m5,book4
13450,– ایری خیاردان ایرییدی، رنگی ده سارییدی.,m5,book4
13464,آخشام یاواش-یاواش گلدی ائوینه ساری.,m5,book4
13478,بو احوالاتی ائشیتجک دوردو، هر مصالحین گؤتوروب دوشدو یولا.,m5,book4
13492,گونه بیر منزیل، طی منازیل، اؤزون یئتیردی اصفهانا.,m5,book4
13506,بو بیر پیللکان، ایکی پیللکان چیخدی، بئشیمجی ده بو دا دوشدو زیرزمییه، گؤردو، وزیر بیر یاندا دری بیر یاندا ایینه-ساپ پاپاخ تیکیر.,m5,book4
13520,عبدالله زیرزمییه گیردی، گؤردو پاهو، کیمی چاریخ تیکیر، کیمی پاپاخ تیکیر، پادشاه دا آتیجیلیق ائلیییر.,m5,book4
13534,کیشی احوالاتی ائشیدن کیمی کوچه‌یه یویورور کی، بلکه دیلنچینی توتوب بوغدانی قایتارسین.,m5,book4
