NO	Sentence	ID	book_name
9549	تاجیر بیلیردی کی، سلیم نئجه سرگین بیریدی، قیزی اونا وئرمک ایسته‌مه‌دی، دئدی کی:	m1	book3
9563	بیر آز حال-احوال توتاندان سونرا حامبال بیلدی کی، سلیم اؤزونه ایش آختاریر.	m1	book3
9577	سحر تئزدن سلیم بو تزه پالتاری گئیدی، تزه آتاسی‌نین بیر کؤهنه پالانینی دا آلدی جیناغینا، دوشدولر یولا.	m1	book3
9591	سلیم ده خؤرک-زاد بیشیرمیی بیر آز بیلیردی.	m1	book3
9605	ائله کی، گون گلدی گونورتا یئرینه، قوجا گلدی سلیمین یانینا، یوخلاییب گؤردو خؤرک حاضردی.	m1	book3
9619	چوخ ایشله‌دیم، آز ایشله‌دیم، بوندان دا چؤرک پولو چیخاردا بیلمه‌دیم.	m1	book3
9633	بیر گؤز آچیب یومونجا منه قیمتلی بیر تاجیر لیباسی گئیدیردیلر.	m1	book3
9647	بیر آز او شئیه باخدی، بو شئیه باخدی، اوزونو بیردن آچیب منه گؤستریب، چیخیب گئتدی.	m1	book3
9661	دوردوم آیاغا، بونو گؤتوروب آپاردیم دریانین قیراغینا.	m1	book3
9675	سو قویدولار، قوجانی یودولار، نماز-زاد قیلیب باسدیردیلار.	m1	book3
9689	بؤیوک بیر قالاچا تیکدیریب بونو قویدوم اورا.	m1	book3
9703	بیرباش ائودن باش آلیب چیخیب گئتدیم.	m1	book3
9717	قیز دا ناچار قالیب جیبیندن آلمانی چیخاردیب ائله‌دی اوغلان.	m1	book3
9731	گونورتا واختی خؤرگی گتیردی، قوجانی دا چاغیردی.	m1	book3
9745	اؤزومه ده تاپشیردی کی، اوزاغا گئتمه‌ییم.	m1	book3
9759	سونرا همین او ایشیق وئر‌نی ده گؤتوروب گئتدی.	m1	book3
9773	فیللر اونو بوراخیب گلدیلر همین آغاجین دیبینه کی، من اوستوندیدیم.	m1	book3
9787	بیر چوخلو یولدولار، گتیریب وئردیلر منه.	m1	book3
9801	– آی آخماق سن او اوتو منه اوجوز ساتدین.	m1	book3
9815	بیر ده گؤزومو آچاندا گؤردوم من بیر کاسیب ائوده‌یم.	m1	book3
9829	شهرلری گزه-گزه گلیب چیخدیم بورا.	m1	book3
9843	ائله تز‌جه یاتمیشدی، بیر ده باجادان بیر قوش دوشوب، چؤکدو اونون اوستونه.	m1	book3
9857	ایندی بیزده بیر دنه ده کیشی تاپمازسان.	m1	book3
9871	گئت‌هاگئت، گونه بیر منزیل، طی-منازیل، گلیب چیخدی بیر شهره.	m1	book3
9885	سن اؤله‌سن بو سیرّی بیلمه‌سم، من لاپ چاتلارام.	m1	book3
9899	قوش قالخدی، بو قالخدی، قوش قالخدی، بو قالخدی، بیر واخت گؤردو کی، داها یئر گؤرسنمیر.	m1	book3
9913	بیر آز کئچدی، قیز باشینی قالدیردی یوخاری:	m1	book3
9927	گل‌ها‌گل، گل‌ها‌گل، گلیب چیخدی بیر شهره.	m1	book3
9941	سیلجک ایکی قارا قول حاضر اولدو کی:	m1	book3
9955	قیز مسئله­نی باشا دوشوب دئدی:	m1	book3
9969	نه قدر اورادا قالدی بیلمیرم، بیر ده گؤزون آچدی، گؤردو او قیرخینجی اوتاقداکی چارپایی‌نین اوستونده یاتیب.	m1	book3
9983	روم پادشاهی‌نین اوغلو علاجسیز قالیب، آتاسی‌نین وار-یوخوندان ال چکیب باشلامیشدی طیلسیم درسی اوخوماغا.	m1	book3
9997	پادشاه همین گون بیر عمارت تیکدیریب زرغووا خانیمی کؤچورتدو تزه عمارته کی، قوش قوشلوغو ایله قیزی گؤرمه‌سین.	m1	book3
10011	رضوان دا ائلچی داشی‌نین اوستونده اوتورموشدو.	m1	book3
10025	رضوان گونو سحردن باشلادی بو خرابه­نی بئلله‌ییب باغ سالماغا.	m1	book3
10039	بئلله‌ین واختی گؤردو کی، یئرین آلتیندان سس گلیر کی:	m1	book3
10053	رضوان نیسه‌نی آییلدیب، گؤتوروب گلدی ائوینه، خبر آلدی:	m1	book3
10067	– ایکینجی شرطیم اودو کی، من نئیله‌سم، نه ایش گؤرسم، مندن خبر آلمامالیسان.	m1	book3
10081	بؤیوک بیر داش قالدیردی، داشین آلتیندان بیر قویو چیخدی، درویش گیریب قویویا، هاچاندان-هاچانا قویودان چیخدی، قوجاغیندا دا بیر جئیران.	m1	book3
10095	درویش گئدیب بیر آز اوزاقدا جیلدیندن چیخیب همنکی آدام اولدو، گلدی نیسه‌نین یانینا.	m1	book3
10109	پادشاه بیر گون دوروب رضوانین باغینا گزمه‌یه گلدی.	m1	book3
10123	رضوانی بیر نئچه آغیز چاغیریب گؤردو کی، رضوان سس وئرمه‌دی، چیخیب باغا، او یان، بو یانا گزیب، گؤردو کی، اوجاق قالادیغی یئرده داغ بویدا بیر شئی یاستیلانیب یاتیبدی.	m1	book3
10137	نیسه‌نین چاره‌سی کسیلیب، قبیر قازیب، رضوانی دفن ائله‌دیلر.	m1	book3
10151	پادشاه اؤز قیزی‌نین عمارتینی دؤرد طرفدن حاصارا آلدی کی، اینس-جینس قیزی گؤرمه‌سین.	m1	book3
10165	نیسه ایسه باخیب اوغلونا فرحله‌نیردی.	m1	book3
10179	درویش دوروب گلدی بازارا، بیر دست جئیران اوچون حکیم پالتاری آلیب، گئییندیریب جئیرانی ائله‌دی حکیم، دئدی:	m1	book3
10193	گرک قیزین منزیلینده بیر من اولام، بیر ده سنین قیزین.	m1	book3
10207	جئیرانی گؤرن کیمی خبر آلدی کی:	m1	book3
10221	زرغووا بینا قویدو یول گئتمه‌یه.	m1	book3
10235	پادشاه جئیران اوچون آدام گؤندرمکده اولسون، آل خبری جئیراندان.	m1	book3
10249	جئیران دوروب گلدی آناسی‌نین یانینا، حالاللاشیب، آتا مینیب بینا قویدو یول گئتمه‌یه.	m1	book3
10263	قوجا عابید جئیرانی گؤرن کیمی باشینی قالدیریب باخدی جئیرانین اوزونه، دئدی:	m1	book3
10277	عابید دوروب کؤهنه بیر صاندیق آچیب، صاندیغین ایچیندن بیر قیلینج چیخاردیب، جئیرانا وئریب دئدی:	m1	book3
10291	چاتان کیمی گؤردو کی، قالاچانین قاپیسیندا بیر اژداها وار.	m1	book3
10305	درویش احمد جئیرانی گؤرن کیمی دئدی:	m1	book3
10319	جئیران اؤزونو یئتیریب قویونون آغزینا، گؤردو کی، قویونون آغزیندا سککیز دَ‌ییرمان داشی آغیرلیغیندا بیر داش وار.	m1	book3
10333	جئیران گؤردو کی، بورا چؤللوبری- بیاباندی.	m1	book3
10347	– پادشاه ساغ اولسون، ایکی آدام وئر منه، سنین قئیری ایشنن ایشین یوخدو.	m1	book3
10361	پادشاهین گؤزو دوشور قیزا، گئجه ایله قیزی قاچیریرلار.	m1	book3
10375	جئیران آلیب زرغووا خانیمی گؤتوروب گلدی، ساغ سلامات یئتیردی هیند پادشاهینا.	m1	book3
10389	تئز گوج وئریب قولونون زنجیرلرینی قیریب آتدی، دوروب گلدی قاپییا، گؤردو کی، قاپی باغلادی.	m1	book3
10403	تیجارتده داها بو شهرده ائله بیر آدام یوخ ایدی کی، اونلارین الینین قاباغینا ال قویا.	m1	book3
10417	دئدیلر کی، بیر آز راحتلانیب ال-اوزوموزو یویوب گئدک.	m1	book3
10431	ایکی قارداش بیر قوناقلیق دوزلدیب بوتون شهرین اهالیسینی چاغیردیلار.	m1	book3
10445	آمّا بیر اوغلان اولموشدو، بیر اوغلان اولموشدو کی، داها یئمه، ایچمه خطی-خالینا، گول جامالینا تاماشا ائله!	m1	book3
10459	دی گونه بیر منزیل، طی-منازیل، چوخ گئتدیلر آز دایاندیلار، آز گئتدیلر چوخ دایاندیلار، گلیب آخیردا چاتدیلار او شهره کی، عمیسی محمّد اورادا سوکونت ائله‌میشدی.	m1	book3
10473	منیم قیزیم سنه لاییق قیز دئییل.	m1	book3
10487	خبر گئتدی عمیسینه کی، ابراهیم قیزین یانیندان چیخیب گئتدی اؤز اوتاغینا.	m1	book3
10501	گل‌ها‌گل، قارانلیق قوووشاندا گلیب چیخدیلار بیر بولاغین باشینا.	m1	book3
10515	ابراهیم بونون الیندن بیر تهر کی، اؤزونو قورتاریب آتدی بیر طرفه، قیلینجی قالخیزیب شیغیدی بونا، دیو ییخیلدی یئره، جهنّمه واصیل اولدو.	m1	book3
10529	ابراهیم هن-هون ائله‌ییب اونا هوجوم ائله‌ینه‌جن دیو یویوروب توتدو اونون چییینلریندن، الینده‌کی قیلینجی دا ووروب سالدی یئره.	m1	book3
10543	پالتارینی سویونوب قویدو بیر طرفه، توققانی دا چیخاردیب قویدو بیر طرفه کی، ایشیق اولسون، گیردی بولاغا.	m1	book3
10557	بیر دوشرگه‌نی گشت ائله‌دی، گؤردو یوخدو، اؤز-اؤزونه دئدی:	m1	book3
10571	گؤردو کی، ابراهیم اوزانیب، باشلادی اونو اویاتماغا کی:	m1	book3
10585	– بیر عمللی دانیش گؤروم نه دئییرسن ؟	m1	book3
10599	نؤکر توتدو اونون الیندن گتیردی دوکانا.	m1	book3
10613	گیردی داخمایا، گؤردو بیر قاری اوتوروب تندیرده چؤرک بیشیریر.	m1	book3
10627	– تئز اول، قاری ننه، باشینا دؤنوم!	m1	book3
10641	آمّا ائله کی، آلمانی ووروب سالدین، هر طرفدن سنه هوجوم ائله‌یه‌جکلر.	m1	book3
10655	گؤردو واللاه، بو بیر اوغلاندی، بیر اوغلاندی کی، نه قدر تعریف ائله‌سن یئنه ده او تعریفلرین هامیسیندان یاخشیدی.	m1	book3
10669	گؤزللیکده هئچ زولئیخا اونا دئیه بیلمز کی، یئرین ایریدی دوز اوتور.	m1	book3
10683	قورتاراندان سونرا پاپاغی باشیندان گؤتوروب اوزون ساچلارینی داغیتدی دالینا.	m1	book3
10697	بیر آز ایره‌لیله‌دی، گؤردو یوخ، گئتمک مومکون دئییل.	m1	book3
10711	یئریدی، قیلینجی چکدی، یا مدد – دئییب هوپپاندی گؤیه، آلمایا بیر قیلینج ووردو، آلما ایکی بؤلونوب دوشدو یئره.	m1	book3
10725	عفریته اونو لاپ گؤیه قالدیریب دئدی:	m1	book3
10739	ابراهیم یئره باخیب گؤردو کی، یئرنن بیر داغ گئدیر.	m1	book3
10753	بلکه سنین دردینه منده بیر درمان تاپیلدی ؟	m1	book3
10767	عمیم قیزی ایله ترکلشیب گلدیک چیخدیق هامان بو شهره.	m1	book3
10781	باخدیم کی، عمیم قیزی هئچ منه فیکیر وئرمه‌ییر.	m1	book3
10795	من بونو گؤرجک جلدلیک ائله‌ییب الیمده‌کی بیچاق ایله اونو اؤلدوروب قاییتدیم ائوه.	m1	book3
10809	من باشلادیم توی تداروکو گؤرمه‌یه.	m1	book3
10823	– قوناق گئدندن سونرا نَیه گلیرسن ؟	m1	book3
10837	من ائله گلمیشم اونو اؤلدورمه‌یه.	m1	book3
10851	دوز یئددی گون، یئددی گئجه گاه بو اونا گوج گلدی، گاه او بونا گوج گلدی.	m1	book3
10865	آه چکن قارداش ایپی ساللادی، اوچونو ده چکیب چیخارتدی.	m1	book3
10879	ائوین قاباغیندا بهیشت کیمی بیر باغ سالدیرمیشدی کی، هر مئیو‌‌دن، هر گولدن بو باغدا واردی.	m1	book3
10893	موجرونون آغزینی آچیب گؤردو کی، بورادا بیر قیز خئیلاغی‌نین شکلی وار.	m1	book3
10907	ملک خانیم دوروب آیاغا، قاپیلاری کیلیدله‌ییب آچارینی قویدو جیبینه، کئچیب اوتوردو، دئدی:	m1	book3
10921	قول اؤز آناسی‌نین سودونه آند ایچدی.	m1	book3
10935	– خانیم، من چین ویلایتی‌نین قاپیسیندا قولدوم.	m1	book3
10949	بولودون ایچینده‌کی آلما فیرلانا-فیرلانا بولوددان دوشدو صنوبر خانیمین دیزی‌نین اوسته.	m1	book3
10963	چین پادشاهی‌نین ببیر آدیندا بیر پهلوانی وار ایدی.	m1	book3
10977	منیم ده هئچ زاددان خبریم یوخ.	m1	book3
10991	دوققوز آی تامام اولاندان سونرا صنوبر بیر قیز دوغدو.	m1	book3
11010	یوخسا الیمی قان ائله‌ییب یاخانا چکرم.	m1	book4
11024	آز گئتدیلر، چوخ گئتدیلر، آخشاما کیمی یول گئتدیلر.	m1	book4
11038	– ای گؤزل، قورخما، آدام ییینم­سه ده، سنی یئمرم.	m1	book4
11052	اوز قویدو گئتمه‌یه، چوخ گئتدی، آز گئتدی گلیب بیر شهره چیخدی.	m1	book4
11066	او، جماعتنان یاخشی رفتار ائله‌ییردی.	m1	book4
11080	ایسته‌دی قاپیچییا نمر وئره، وزیر قویمادی.	m1	book4
11094	– هاواخت تاپا بیلمسه، یئنه توتدوراجاغام، – دئمیشدی پادشاه.	m1	book4
11108	هاواخت قانلی کؤپوک سویون اوزونه چیخمادی، اوندا ایپی بوراخین، گئدین.	m1	book4
11122	بو گونلرده تاجیر اونا بیر پادشاه قیزی باغیشلاییب.	m1	book4
11136	حؤکم ائیله‌دی قاپیچینی، زیندانچینی، تاجیری، باغبانی گتیرسینلر.	m1	book4
11150	بیر ایکی دفعه مرد بونا چؤرک ییمگی تکلیف ائتدی.	m1	book4
11164	مردین ایکی گؤزلری ده یوخ ایدی.	m1	book4
11178	شیر دئدی – او تولانین قانی درماندیر، هر کیم ناخوش اولسا، هر هانکی ناخوشلوق اولسا، او تولانین قانیندان ناخوشا وئرن کیمی، ناخوش آییلار.	m1	book4
11192	ایندی بودو، مرد کور اولوب قالیب بوردا، دادی هئچ بیر یانا چاتمیر.	m1	book4
11206	مرد قیزیللاری ییغیشدیریب بیر باش باشلادی یول گئتمگه.	m1	book4
11220	– من او یان-بو یان بیلمیرم.	m1	book4
11234	پادیشاه بو طرفدن ده امر ائتدی، اؤز قیزی‌نین کبینینی کسدیردی مرده.	m1	book4
11248	– تولکو لـله، سنین کئفین نئجه‌دی ؟	m1	book4
11262	آی اؤتدو، ایل دولانیب قیزین بویونا آییدان بیر اوشاخ دوشدو.	m1	book4
11276	شهر اهلی بو اوشاخدان داد چکیردی.	m1	book4
11290	– آنا، بورا یا دئو یئریدی، یا دا پهلیوان.	m1	book4
11304	بو آرواد دئوی گؤرن کیمی عاشیق اولدو بونا.	m1	book4
11318	گؤردو، بلی، بیر آدامدی آتی اؤتوروب بوستانا، یئمیش-قارپیزی دا ییغیر.	m1	book4
11332	گؤردو بیر داغ وار، بونون آشاغیسیندا دا بیر باغ گؤروکور.	m1	book4
11346	گلدی چیخدی اوه، آلمانی وئردی آناسینا.	m1	book4
11360	همیشه ایسکندر اووا گئدنده یانینجا گئدردی.	m1	book4
11374	– بو اوغلاندی کی، آدینا ایسکندر دئیردیلر.	m1	book4
11388	آرواد دوردو، اوخ-یایی وئردی بونا کی، قوی هئچ گؤزوم گؤرمه‌سین اونو.	m1	book4
11402	گرک سیز اؤزونوز اونون یادینا سالاسینیز.	m1	book4
11416	بیر او طرفه، بیر بو طرفه گئتدی، بیردن-بیره اورادا بیر کرپیجی قیزیلدان، بیر کرپیجی گوموشدن بیر عمارت ظاهر اولدو.	m1	book4
11430	گئجه صؤحبت آراسیندا قیزدان بونون نه سیرّ اولدوغونو خبر آلیرلار.	m1	book4
11444	بیر گون گلیب بیر بولاغین باشیندا اوتورور.	m1	book4
11458	اورادا سؤیله کی، شمسی قمرین یاسیدیر، گلمیشم یاس اودونو آپارام.	m1	book4
11472	بیر پادیشاهین اوچ اوغلو وار ایمیش.	m1	book4
11486	ایکینجی گئجه کئشیک چکنده گنه همن سؤزلری دییه-دییه گئیینمیش بیر آغ آتلی گلیر، اونو دا همن طریقله اؤلدورور و پالتارینی، آتینی گؤتوروب گلیر ائوه.	m1	book4
11500	ملیک جمیل ایسه قارداشلاریندان نه قدر رجاء ائدیر کی، اونو دا اؤزلری ایله برابر آپارسینلار، آمّا قارداشلار آپارماییرلار.	m1	book4
11514	– سیز آتانیزین وصيّتینه عمل ائتمه‌دینیز.	m1	book4
11528	ایچری گیلنده گؤردو کی، اوچ توکلو کوسا باشینی نیشانلیسی‌نین دیزینه قویوب یئددی گونون یوخوسونا گئتمیشدیر.	m1	book4
11542	بیر آز دقتله باخاندا گؤرور کی، گلن قارداشیدیر.	m1	book4
11556	قیز بیر قدر دودوگی چالیر، گؤرور کی، قارداشی دوشمک ایستمیر.	m1	book4
11570	بیر قدر یول گئدندن سورا قاباغینا بیر جالوادار چیخیر.	m1	book4
11584	آی آنا، هاواخت اوغلون اولسا قاپییا اوخ آس، اوندان دا او یانا گئدک، داها گلمه‌یک.	m1	book4
11598	یئددی قارداشلار آناسی ناردان­خاتونو سئوه-سئوه ساخلاییردی.	m1	book4
11612	آناسی آغلایا-آغلایا احوالاتی قیزینا سؤیله‌دی.	m1	book4
11626	ائوده قالان قارداش بیر یاندا گیزلندی.	m1	book4
11640	گؤردو اوردا بیر قیزی ساچیندان آسیبلار.	m1	book4
11654	– آی ناردان­خاتین، آی ناردان­خاتون، آنان سنه بیر اوزوک یوللاییب بارماغینی چیخارت، اونو تاخیم.	m1	book4
11668	یئددی قارداشلار آروادلاریندان خبر آلدیلار کی:	m1	book4
11682	ناردان­خاتون اوغلونو بیر قامیش آتا میندیریب اؤزونه ده اؤیرتدی، دئدی:	m1	book4
11696	– یا بو یئتیملری توت، یادا منی ساخلا.	m1	book4
11710	پادشاه غضبناک اولوب امر ائتدی کی، آپارسینلار قیزی پئیینلیک ایچینده باسدیرسینلار.	m1	book4
11724	قاری بیر فیتنه ایله اؤزونو صاباحین ائوونه سالدی.	m1	book4
11738	گئت، بو ساعت اونون باشینی باتیر!	m1	book4
11752	گئجه یوخودا گؤردو کی، صاباحین آتاسی باغبان، الینده بیر دَ‌ییرمان داشی دونیا گؤز‌لی‌نین یوخوسونا گلدی و دئدی:	m1	book4
11766	پادشاه امر ائله‌دی کی، اوغلانی چاغیرسیننار.	m1	book4
11780	بونو بیلمک ایسته‌ییردی، آمّا دانیشماییردی.	m1	book4
11794	بو باشقا عؤورتدن اولان اوغلو‌نون آدی موختار ایمیش.	m1	book4
11808	بو وصيّتلری ائدندن سورا پادیشاه تداروک گؤروب اوغلانلارینی یولا سالیر.	m1	book4
11822	موختارین قارداشلاری دئیه بورادا قالماغی طلب ائتدیلر.	m1	book4
11836	اونو بیر باغین کنارینا گتیریب دئییر:	m1	book4
11850	اونو دا قورخودوب پادیشاه یازدیغی کاغیذی مؤهورله‌دیر.	m1	book4
11864	– بیر یئرده بیر اوزوک وار، اونو منه گتیرسن، سنی آزاد ائدیب آتانا یئتیررم.	m1	book4
11878	موختار بو دفعه‌‌ ده ایکینجی اوتاغا داخیل اولوب، همن آناسی شکلینده اولان آروادی اؤلدورور.	m1	book4
11892	برخوردارین بختی بیری وار ایدی، بیری یوخ ایدی.	m1	book4
11906	برخوردار گئتدی، پادشاهین طوله­سیندن ایکی آت چکدی یهرله‌دی.	m1	book4
11920	اورگی پریشان، قلبی یارالی گلدی دیوان‌خانایا.	m1	book4
11934	– برخوردار، آیریلیقدیر سن گئتمه‌میش قولاق آس، من احوالاتی سنه سؤیله‌ییم.	m1	book4
11948	برخوردار ها چیغیردی کی، قیز اویانسین، قیزدان جواب چیخمادی.	m1	book4
11962	برخوردار اؤزونون، اولکرین احوالاتینی اونا سؤیله‌دی.	m1	book4
11976	– پادشاه، اوغلانی چاغیر، دئیینن من ناخوشلامیشام، حکیملر جئیران سودو بویورور، گرک گئدیب گتیر‌سن.	m1	book4
11990	جماعت ظولمونه قارشی شاها لعنت اوخودو.	m1	book4
12004	– آتام ساغ اولسون، بو دؤولت سنین دؤولتیندیر.	m1	book4
12018	آختاردیلار، شهرین قیراغیندا یول اوسته بیر قورخاق و تنبل احمد اوتورموشدو.	m1	book4
12032	– احمد، من سفره گئد‌جیم، سنی ده اؤزومنن آپارماق ایسته‌ییرم.	m1	book4
12046	احمد ده بو ایکی ناری و بیر آزدا اونونچون ییغیلمیش پولو-خرجدلیی وئریب:	m1	book4
12060	– سن اوتور بوردا، گئدیم من سنه اود گتیریم.	m1	book4
12074	بوردا هئچ کس یوخدو، آمّا بؤیرونده سسکوی گلیر.	m1	book4
12088	او قدر گلدی کی، گلدی چیخدی بیر چوبانا اورجاه اولدو.	m1	book4
12102	بونو آدامین ایچینن قودولار کی، آی کئچل، سن هاردان گلدین بورا ؟	m1	book4
12116	چوبان دا قویونو ییغدی آپاردی، گؤردو گلمه‌دی.	m1	book4
12130	اونون صاباحیسی گونو ده دَ‌ییرمانچی گلدی چیخدی، اونون صاباحی گونو چوبان گلدی چیخدی.	m1	book4
12144	پوچون بوراندا بو آت باشلادی گزمه‌یه.	m1	book4
12158	تا گئده بیلمه‌دیم قیزین یانینا.	m1	book4
12172	دئدی کی، سن سورونون قاباغین چک، من ده دالین ییغیم.	m1	book4
12186	بو محمّد نه قدر اللشردی، گونده بیر عباسی قازانجی اولاردی.	m1	book4
12200	گلنده محمّده دئیرسن کی، منه بیر گیرونکه یاغ، بیر گیرونکه بال، اونون یانینا خوردوخوروشوینان آلیب گتیرمسن، سنده اوتیرمایاجاغام.	m1	book4
12214	گتیر یاغینان بالی قاتاخ بیر یئره.	m1	book4
12228	بو محمّدین شئیلرین چکدی وئردی.	m1	book4
12242	– بو منیم قارداشیمدی، ائله من دیاربادییار بونو گزیردیم.	m1	book4
12256	پادشاه بونلارین قیرخین دا، محمّد سؤودگری ده قوناق تکلیف ائله‌دی.	m1	book4
12270	قیز محمّدین بیله‌یینن توتوب دئدی:	m1	book4
12284	– پینه‌چی محمّدم داینا، ایندی آرتیرمامیشام ها.	m1	book4
12298	خزینه‌نی داشیتدی چؤله، یوکلری توتدو.	m1	book4
12312	– ائله بو ماللار بو اوزویونن عمله گلیب.	m1	book4
12326	قاپیدان ایچری گیرنده قیز اوزویو وزیرین بارماغیندا گؤروب دئدی:	m1	book4
12340	محمّد سؤودگری گتیردیب جیققانی قویدولار باشینا، چیخارتدیلار تاختا.	m1	book4
12354	– آی آرواد، الله­ا باخ، تارییا باخ.	m1	book4
12368	بو کیشی قارپیزین بیرین گتیردی باشلادی کسمه‌یه.	m1	book4
12382	بئله-بئله اوتوز دوققوزو گلدی هر گئجه بو لوطولارین بیری گلیردی، بو دا بیر قارپیز کسیردی، دئییردی:	m1	book4
12396	پادشاه آدام گؤندردی، خزینه‌نی گتیردیلر.	m1	book4
12410	بیر گون گئنه پادشاهین خزینه قاطیریننان بیر نئجه‌سی قیریلدی.	m1	book4
12424	پادشاه گلدی تورچویا امر ائله‌دی کی:	m1	book4
12438	بیر، ایکی، اوچ، دؤرد گون قالدی.	m1	book4
12452	– هر کس او ایلانی اونون بوغازیننان آچدی، قیزی اونا وئرجییم.	m1	book4
12466	پادشاه بو رمدارا نه قدر ائله‌دی، رمدار دئد کی، خئیر، من گئتمیرم.	m1	book4
12480	دولانا-دولانا درزی‌نین دوکانی‌نین قاباغینا یئتیشنده دوکاندان ایشیق گلدیگینی گؤروب، داروازانین آراسیندان باخاندا گؤرور کی، درزی شاگیردی ایله ایشه مشغولدور.	m1	book4
12494	ایکی اوچ گئجه بو حال داوام ائدیر.	m1	book4
12508	اوندا او گؤتوروب بیر اوووج داری تؤکرسه، یعنی منیم داری ساییندا قوشونوم وار.	m1	book4
12522	طؤوله‌دن قاباقجان چیخان بؤیوک آتدیر؛ سورا چیخان اورتانجیلدیر؛ آخیردا چیخان ان کیچیک آتدیر.	m1	book4
12536	سورا پادشاه آغاجی اوج طرفی ایله دیب طرفینی تعیین ائتمیی خواهیش ائدیر.	m1	book4
12550	پادشاهین اوغلان خوشونا گلیب او دا قیزینی بونا وئریر.	m1	book4
12564	ایسته‌ییرم صاباحدان پادشاهلیغی وئرم سنه، اورتانجیل قارداشینی سنه وزیر، کیچیک قارداشینی دا وکیل تعیین ائله‌ییرم.	m1	book4
12578	پادشاه بونو دا مورخّص ائله‌ییب تاپشیردی کی، قارداشلارینا بو باره‌ده هئچ بیر سؤز دئمه‌سین.	m1	book4
12592	بیر نئچه واخت قالدیلار بوردا، بونلارین کماللاری شهرده هامینی حئیران ائله‌دی.	m1	book4
12606	پادشاه بونو ائشیدنده لاپ دلی اولدو.	m1	book4
12620	بیر گون من گلیب گؤردوم کی، همن قوزو ایتی امیر، دا بونا هئچ فیکیر وئرمه‌دیم.	m1	book4
12634	قیلینجی چکیب گیردی آناسی‌نین یانینا کی:	m1	book4
12648	پادشاهین گؤزلری حئیرتیندن بر‌لیب لاپ دؤرد اولدو.	m1	book4
12662	– شاه ساغ اولسون، من شرابی آغزیما آلجاق منی بیر جور ایی باسدی.	m1	book4
12676	گل ائله اونون کبینینی کسدیریم سنه، پادشاهلیغی دا وئریم سنه، من بو قوجا واختیمدا بیر آز راحتلانیم.	m1	book4
12690	– بو بیزیم پادشاهین قیزی‌نین شکلیدی.	m1	book4
12704	– دوغرودو، آخیردا بیر اوغلان بیر قیزین، بیر قیز بیر اوغلانیندی.	m1	book4
12718	ائله هاندا-هاندایدی کی، ییخیلسین، شومشاد قوللار هیندیستان ایلانی کیمی دولاندی اوغلانین بوینونا.	m1	book4
12732	قیز بارماقلاری‌نین اوجوندا یاواش-یاواش گیردی ائوه.	m1	book4
12746	آمّا سن دوغرودان دا حالال سود ام‌میش آدامسان.	m1	book4
12760	او دا همن او دام-داشی تیکدیریب، اؤزون ده طیلسیمبند ائله‌ییب اوتوردوب اوردا.	m1	book4
12774	بونو دئییب اوز قویدو شهرین قیراغینا، قیزین دام-داشینا طرف.	m1	book4
12788	– آتا، سن منی یولدان کئچنه وئرمک ایسته‌ییردین، من ده بونا راضی دئییلدیم.	m1	book4
12802	– بس سن نه سوال وئردین، او سنه نه جواب وئردی ؟	m1	book4
12816	چونکی اؤز الی ایله قازانماییب آتا مالینا گؤز دیکنلر آخیردا بدبخت اولارلار.	m1	book4
12830	قوناقلار گئتدیلر، پادشاه دوشدو فیکره، وزیر دقتنن باخیب گؤردو کی، پادشاه چوخ فیکیرده‌دی، دئدی:	m1	book4
12844	او بیری قارداشلاری گئتمکده اولسونلار، سیزه کیمدن دئییم، کیچیک قارداشدان.	m1	book4
12858	– چشمه‌نین باشیندا بیر آغاج وار.	m1	book4
12872	اوغلان قوجانین دئدیگینه عمل ائله‌ییب، هئچ بیر طرفه باخماییب، اؤزونو ایکینجی دره‌یه ووردو.	m1	book4
12886	آت سلیمان پئیغمبرین آدینی ائشیتجک دایاندی.	m1	book4
12900	اوغلان جیبیندن سلیمان-عرب آتین توکونو چیخاردیب توتوزدوردو.	m1	book4
12914	هزار دستان گولو ایله هزار دستان بولبولو ده اوندادی.	m1	book4
12928	اوچ گون، اوچ گئجه گوله­شدیلر.	m1	book4
12942	قارداشلار دئدیلر کی، او گئجینن آتالارینا موشتولوق آپاریب.	m1	book4
12956	بیر گون بیر کاروان گلیب بوردا دوشدو.	m1	book4
12970	اوغلانین بو ناخوشلوغو چوخ اوزون چکدی.	m1	book4
12984	اوچونجو دفعه‌‌ده پادشاهین بؤیوک اوغلونون بوینونو ووردو، قاچدی.	m1	book4
12998	اودو کی، ایندی ده بیر نئچه واخت قارا-مارا باغلایاندان سورا بؤیوک اوغلان یاواش-یاواش یاددان چیخدی.	m1	book4
13012	سیز ده یئیین، ایچین، مطلبونوزا یئتیشین!	m1	book4
13026	بو آرمود بونون آرمود آغاجی‌نین یاخینیندا بیر ائوی واردی، اوچوخ سؤکوک.	m1	book4
13040	– اشی، سن الله، آرموددان-زاددان یئ.	m1	book4
13054	تولکو ادبینن، کمالینان، او کی لازیمدی، هئیله دوردو پادشاهین قاباغیندا.	m1	book4
13068	من اورتالیقدا گزینیب قویروقومنان ووروب چیراغین شوشه‌سین سیندیراجاغام.	m1	book4
13082	بیر ملا دا گتیرتدی قیزین کبینین کسدی آرمود بویه.	m1	book4
13096	کمندینن بو جئیرانی دیری توتدو، گتیردی ائوه.	m1	book4
